Sample size,Time,Duplication overhead,Workload overhead
100,-0.024962663650512695,1.2333333333333332,1.2117188086127992
101,-0.02493596076965332,1.3036303630363035,1.2376995764092538
102,-0.03690338134765625,1.3562091503267972,1.126492029159657
103,-0.029917240142822266,1.006472491909385,1.0012948126567935
104,-0.03291010856628418,2.0929487179487176,0.8486783154121861
105,-0.029920101165771484,1.161904761904762,0.4943445475638051
106,-0.06779026985168457,1.3333333333333333,1.0806023720349562
107,-0.025956392288208008,1.2616822429906542,0.7615176151761518
108,-0.03587841987609863,1.0462962962962963,0.5546308151941954
109,-0.04587721824645996,0.9755351681957185,0.8901347037296584
110,-0.03590559959411621,1.2757575757575756,1.1598241508898814
111,-0.030919790267944336,1.246246246246246,1.0872967685353843
112,-0.034897804260253906,1.5267857142857142,0.505349794238683
113,-0.04887533187866211,1.4749262536873153,0.7072887650882078
114,-0.0399014949798584,1.236842105263158,1.0761138613861387
115,-0.03489875793457031,1.2434782608695651,1.1398166339227245
116,-0.0249330997467041,1.117816091954023,1.044658233861868
117,-0.042885541915893555,1.1225071225071224,0.8945707070707068
118,-0.038895368576049805,1.1412429378531073,1.1206405929455359
119,-0.03388333320617676,1.1176470588235294,1.1006749156355453
120,-0.04789876937866211,1.536111111111111,1.224355458036204
121,-0.04986572265625,0.9669421487603306,0.9068783068783067
122,-0.04886889457702637,1.5956284153005462,0.7660720921590486
123,-0.04186058044433594,1.0298102981029809,0.9999415819605093
124,-0.048873186111450195,1.8790322580645162,1.093884199614986
125,-0.04986572265625,1.3786666666666665,1.110058712750637
126,-0.050858259201049805,0.8677248677248676,0.8243312757201643
127,-0.039893150329589844,1.5433070866141732,0.7520541324311261
128,-0.04987001419067383,1.4296875,1.1369905470323882
129,-0.05916118621826172,0.9664082687338501,0.9587601786183346
130,-0.0638277530670166,1.6307692307692307,0.9852292768959434
131,-0.049872636795043945,1.3282442748091603,0.593202730780647
132,-0.056813955307006836,1.2651515151515151,1.0707070707070707
133,-0.06142091751098633,1.1578947368421053,1.0194500335345404
134,-0.061834096908569336,1.2960199004975121,1.0081181140996474
135,-0.04886960983276367,1.1777777777777778,1.0444549167452089
136,-0.06884765625,0.9950980392156862,0.9289296948057468
137,-0.04488039016723633,0.8978102189781022,0.4655887230514096
138,-0.0658254623413086,1.318840579710145,1.1442639094042342
139,-0.053826332092285156,1.163069544364508,0.9746753890375656
140,-0.06860470771789551,1.2,1.1093973150528418
141,-0.07081079483032227,1.0094562647754135,0.8401455530168398
142,-0.06878805160522461,0.971830985915493,0.8998272884283249
143,-0.07779240608215332,1.0046620046620045,0.949596109462578
144,-0.06485438346862793,1.4305555555555556,1.0872957815167033
145,-0.04787325859069824,1.1356321839080457,1.028117734789665
146,-0.07287096977233887,1.2648401826484015,1.0295766398929047
147,-0.07431411743164062,1.1587301587301586,1.0713249954685518
148,-0.07779788970947266,1.0067567567567568,0.8933637284701115
149,-0.08686947822570801,1.4876957494407157,1.2244973938942665
150,-0.059935569763183594,1.22,1.0485651214128033
151,-0.08493256568908691,0.9094922737306842,0.8942311674328072
152,-0.09075689315795898,0.9890350877192982,0.9263906763906762
153,-0.07779192924499512,0.9564270152505445,0.9319652431133296
154,-0.11369538307189941,1.595238095238095,1.4860059269015478
155,-0.08579802513122559,1.3161290322580645,1.0296824904333435
156,-0.06781291961669922,1.286324786324786,1.0395876122588699
157,-0.10073089599609375,1.3142250530785562,1.0537949921752736
158,-0.07178044319152832,1.1561181434599155,1.021817928342395
159,-0.09480500221252441,1.3773584905660377,1.0456905503634475
160,-0.0889272689819336,1.0145833333333332,0.9523273273273271
161,-0.09744930267333984,1.4699792960662523,1.4328358208955223
162,-0.09377598762512207,0.9547325102880656,0.87354020687354
163,-0.0882868766784668,1.1697341513292432,0.9853192946413281
164,-0.09773826599121094,1.1727642276422763,1.018299064789493
165,-0.1017453670501709,1.1717171717171717,0.9526265331085322
166,-0.08876776695251465,0.9477911646586344,0.858496030529149
167,-0.07372760772705078,0.8862275449101796,0.45561045584953785
168,-0.09139394760131836,1.097222222222222,0.8045234248788369
169,-0.12466835975646973,1.0414201183431953,0.8490548114372568
170,-0.09673833847045898,1.2274509803921567,1.01799317047544
171,-0.09979796409606934,1.5107212475633527,1.457748496132913
172,-0.11324691772460938,0.9282945736434106,0.9053671078388402
173,-0.08976411819458008,1.1657032755298649,0.9921897269254888
174,-0.10974693298339844,0.8793103448275862,0.8690040118611548
175,-0.09976887702941895,1.2476190476190474,0.9773206281354822
176,-0.08979249000549316,1.5738636363636365,1.4448848154570224
177,-0.09679698944091797,0.951035781544256,0.8228828995708686
178,-0.09303808212280273,1.3258426966292134,0.6495308037535698
179,-0.10996174812316895,1.4078212290502794,1.0924825626453112
180,-0.10604381561279297,0.9296296296296295,0.907825118351434
181,-0.12218594551086426,0.9705340699815835,0.8487733812013836
182,-0.11667680740356445,1.3406593406593406,1.0272587778680384
183,-0.13236498832702637,0.9289617486338798,0.9081530174381446
184,-0.11073112487792969,0.9891304347826086,0.8185891169762137
185,-0.10584378242492676,1.452252252252252,1.1764556318332062
186,-0.12332296371459961,1.2132616487455194,1.0322200813530293
187,-0.10615158081054688,1.641711229946524,0.4894646712828532
188,-0.1266629695892334,1.2180851063829787,0.9723473805106456
189,-0.14641857147216797,0.91005291005291,0.8758350033400135
190,-0.16558504104614258,1.0508771929824559,0.8938248016346892
191,-0.1851484775543213,0.9685863874345549,0.8734335839598998
192,-0.13220691680908203,1.1788194444444444,0.9230968880583454
193,-0.11169719696044922,1.1917098445595855,0.9805846909172059
194,-0.12888836860656738,1.2577319587628866,0.9461011707532583
195,-0.13839030265808105,1.2615384615384615,0.9700891573195283
196,-0.22841882705688477,0.9506802721088434,0.8574491720271769
197,-0.22945666313171387,1.1945854483925549,1.12054042643023
198,-0.26372289657592773,0.9730639730639729,0.870688035220531
199,-0.2599935531616211,0.9413735343383584,0.8169451502784837
200,-0.2730107307434082,1.8783333333333332,1.8334410687351863
201,-0.21593165397644043,1.2354892205638472,0.9698426788972724
202,-0.26305603981018066,1.3267326732673268,1.2635266640716234
203,-0.27495551109313965,1.952380952380952,1.687042036251446
204,-0.24907135963439941,0.8970588235294118,0.8640726774082963
205,-0.24494385719299316,1.2878048780487805,0.6063718233407351
206,-0.25197839736938477,1.0485436893203883,0.8578169881001232
207,-0.1421220302581787,0.8872785829307567,0.8499096270928462
208,-0.14301490783691406,1.001602564102564,0.8563527556333312
209,-0.2075340747833252,1.3429027113237637,1.2425911854103344
210,-0.19772076606750488,0.9809523809523809,0.8552244297277409
211,-0.13860559463500977,0.9383886255924171,0.8813559322033898
212,-0.1277318000793457,0.8663522012578615,0.857522057723942
213,-0.17406582832336426,0.8873239436619719,0.8426188786373313
214,-0.18849492073059082,1.010903426791277,0.8793725679953223
215,-0.13874483108520508,1.1364341085271317,0.9487820816151781
216,-0.2532472610473633,1.0972222222222223,0.7889231164163779
217,-0.19575834274291992,0.9047619047619047,0.86510983152058
218,-0.1836071014404297,1.3073394495412844,1.1879506489344656
219,-0.23078489303588867,1.004566210045662,0.8039039039039039
220,-0.16306328773498535,0.9303030303030301,0.8446137425932059
221,-0.2067735195159912,1.639517345399698,1.3272391814827238
222,-0.2488269805908203,1.0495495495495495,1.0005790387955993
223,-0.21126604080200195,1.6143497757847534,0.7578464210395732
224,-0.27832841873168945,1.4241071428571428,1.112214312476583
225,-0.3903656005859375,1.3377777777777777,1.1714378659726743
226,-0.4119536876678467,0.9542772861356931,0.8429133278650597
227,-0.34700846672058105,1.0513950073421436,0.8516193323368209
228,-0.3360025882720947,0.8932748538011694,0.8173192362805467
229,-0.26903533935546875,0.957787481804949,0.8235104119167048
230,-0.3779940605163574,0.9637681159420288,0.8341271207513244
231,-0.35300517082214355,1.6435786435786435,1.3319651103129808
232,-0.37445712089538574,0.8548850574712643,0.8201394290323512
233,-0.3605618476867676,1.4363376251788267,1.1391908212560387
234,-0.27594661712646484,1.1638176638176638,0.9539046412165374
235,-0.2570023536682129,0.9702127659574468,0.3815714203992905
236,-0.3200194835662842,0.961864406779661,0.7999022124434666
237,-0.34850454330444336,0.9268635724331925,0.8103938070381023
238,-0.29949021339416504,1.050420168067227,0.38869731800766283
239,-0.18798422813415527,1.1952580195258018,0.9124697058147144
240,-0.20701932907104492,0.8944444444444443,0.8673729161534037
241,-0.20792865753173828,1.4550484094052558,1.1769722814498933
242,-0.2710258960723877,1.5826446280991735,0.35435663627152986
243,-0.19804859161376953,1.4499314128943754,1.2349362688296641
244,-0.23797082901000977,1.0819672131147542,1.0385634383279365
245,-0.2920067310333252,1.3306122448979592,0.5298598863413676
246,-0.2500002384185791,1.4932249322493227,1.2109419063733784
247,-0.2949998378753662,0.9473684210526315,0.8751150377323762
248,-0.2430713176727295,1.1559139784946235,1.1100792133296913
249,-0.23400092124938965,0.9504685408299864,0.8337133524151423
250,-0.29497337341308594,0.98,0.8509861212563915
251,-0.2360219955444336,0.9707835325365204,0.8011068403445085
252,-0.21996808052062988,0.9920634920634921,0.8281218066625791
253,-0.272000789642334,1.0382081686429512,0.7421380392968655
254,-0.20996904373168945,0.9645669291338582,0.8528345562543673
255,-0.18404054641723633,0.9058823529411765,0.8400826247778258
256,-0.2649359703063965,0.8736979166666665,0.814607772554666
257,-0.24200844764709473,0.9130998702983137,0.8100677785393343
258,-0.19800019264221191,0.8733850129198966,0.8315948601662887
259,-0.22601747512817383,0.8172458172458171,0.7919539771745918
260,-0.27498555183410645,0.8948717948717947,0.8083703703703702
261,-0.27100372314453125,0.8786717752234993,0.8041220693170232
262,-0.2215135097503662,0.8409669211195928,0.7852785403321967
263,-0.28444838523864746,0.8986058301647655,0.783558730586632
264,-0.33702850341796875,1.2878787878787878,1.2020827840759292
265,-0.258974552154541,1.1194968553459117,0.9280158044202989
266,-0.2720222473144531,0.9147869674185463,0.805695080056058
267,-0.2939920425415039,1.1647940074906367,0.9785536811821628
268,-0.33202290534973145,0.9452736318407957,0.7811202268813939
269,-0.31496167182922363,1.392812887236679,1.2443599803825405
270,-0.36899471282958984,1.204938271604938,1.1347393087287638
271,-0.2780342102050781,1.6592865928659286,0.3306568287037036
272,-0.40902042388916016,1.2034313725490193,0.7472747386607999
273,-0.32296180725097656,0.8656898656898656,0.7911866095185666
274,-0.22298645973205566,1.0036496350364963,0.38014158427926287
275,-0.35799145698547363,1.0484848484848481,0.7758926591261921
276,-0.3699910640716553,1.5857487922705313,0.3469404284615071
277,-0.29496312141418457,0.9326113116726832,0.8046151531317112
278,-0.3270580768585205,1.1942446043165467,0.8490463215258856
279,-0.3794863224029541,0.9008363201911587,0.8087168214800631
280,-0.3464834690093994,1.6404761904761902,0.2834594632471445
281,-0.2764170169830322,1.0723606168446023,0.8719352263656062
282,-0.35074853897094727,0.8439716312056738,0.8054162487462388
283,-0.42165303230285645,1.062426383981154,0.78327977407732
284,-0.29813694953918457,0.9037558685446008,0.7960290004904106
285,-0.4290883541107178,0.9321637426900583,0.8320552360312299
286,-0.5857205390930176,1.020979020979021,0.7551413629035427
287,-0.3901808261871338,1.0720092915214865,1.0253090739444835
288,-0.45754384994506836,1.546296296296296,1.483128664675296
289,-0.3789825439453125,1.5317185697808533,1.1631959201019972
290,-0.42949652671813965,1.14367816091954,0.7113752984809227
291,-0.29523468017578125,0.9667812142038944,0.7836616641219477
292,-0.37464332580566406,2.019406392694064,0.6697434440973209
293,-0.3368098735809326,0.9954493742889646,0.7959151645592323
294,-0.3994107246398926,1.6802721088435375,0.4180903469238025
295,-0.29523777961730957,1.1423728813559322,1.0679152650240928
296,-0.3517327308654785,1.212837837837838,0.7564696794129009
297,-0.3349952697753906,0.886644219977553,0.7986995962456083
298,-0.3959643840789795,1.6297539149888143,0.276033253645194
299,-0.40900444984436035,1.6555183946488294,1.2671872024376307
300,-0.47007012367248535,0.9233333333333333,0.8736074539193843
301,-0.39620208740234375,0.945736434108527,0.8089948551147116
302,-0.44478344917297363,0.9834437086092715,0.795718736892564
303,-0.4889638423919678,0.9416941694169414,0.791076410453573
304,-0.4032135009765625,1.2116228070175437,1.0282800185442744
305,-0.41853976249694824,0.9081967213114754,0.8490036757593346
306,-0.5234947204589844,1.0359477124183007,0.9846510032584461
307,-0.41568779945373535,1.0521172638436482,0.8562505498372481
308,-0.406008243560791,0.8679653679653677,0.8219325388987642
309,-0.33557677268981934,0.8597626752966557,0.7978627902700715
310,-0.5272533893585205,1.018279569892473,0.7477257624710708
311,-0.3572077751159668,0.9528403001071809,0.779306967307327
312,-0.38489675521850586,0.907051282051282,0.8186226964112512
313,-0.42180609703063965,1.2428115015974441,1.1555813728337687
314,-0.4821000099182129,1.0414012738853504,0.779820058508583
315,-0.415069580078125,0.9005291005291004,0.7800755401713952
316,-0.4254124164581299,1.0168776371308015,0.7526688340135111
317,-0.5511453151702881,1.3291272344900102,1.2637430512662138
318,-0.537513256072998,1.5649895178197064,1.2698548249359523
319,-0.3713243007659912,1.658307210031348,0.7750860225053474
320,-0.4469425678253174,1.246875,1.1786874038625874
321,-0.47931981086730957,1.2710280373831775,1.0025314513654497
322,-0.5774662494659424,1.0113871635610765,0.7237606837606836
323,-0.6335391998291016,1.3622291021671826,1.1246232102486815
324,-0.4661240577697754,1.0709876543209877,0.35826132384502407
325,-0.5992374420166016,1.3456410256410254,1.2160075626280131
326,-0.42899322509765625,1.3067484662576687,1.2598767669445452
327,-0.47500157356262207,1.0428134556574924,0.7663419455033177
328,-0.6358911991119385,0.9603658536585366,0.7809452829016831
329,-0.473705530166626,0.9918946301925023,0.7749913508560315
330,-0.6119287014007568,2.125252525252525,0.6469518908262281
331,-0.5884554386138916,1.3776435045317221,0.5598083548664942
332,-0.5750131607055664,0.9939759036144579,0.769379334562374
333,-0.585460901260376,1.047047047047047,0.808858971162636
334,-0.5235958099365234,1.0019960079840318,0.7342679551744474
335,-0.7208817005157471,0.9343283582089552,0.9130972547121613
